C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_22_922.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_22_922.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_22_922.jpg,0,0,0,29.19363
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_019.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_019.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_019.jpg,0,0,0,28.90049
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_110.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_110.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_110.jpg,0,0,0,28.61029
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_205.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_205.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_205.jpg,0,0,0,28.38023
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_295.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_295.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_295.jpg,-0.25,0,0,28.06197
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_392.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_392.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_392.jpg,0,0,0,27.72792
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_486.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_486.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_486.jpg,0,0,0,27.50286
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_576.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_576.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_576.jpg,0,0,0,27.22608
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_670.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_670.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_670.jpg,0,0,0,27.00706
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_777.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_777.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_777.jpg,0,0,0,26.68197
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_860.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_860.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_860.jpg,0,0,0,26.46742
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_23_947.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_23_947.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_23_947.jpg,0,0,0,26.25461
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_041.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_041.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_041.jpg,-0.1,0,0,25.98728
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_149.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_149.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_149.jpg,-0.35,0,0,25.64933
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_235.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_235.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_235.jpg,0,0,0,25.26823
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_325.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_325.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_325.jpg,0,0,0,25.05199
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_423.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_423.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_423.jpg,0,0,0,24.79465
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_492.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_492.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_492.jpg,0,0,0,24.59368
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_562.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_562.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_562.jpg,0,0,0,24.4442
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_661.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_661.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_661.jpg,0,0,0,24.19717
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_755.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_755.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_755.jpg,0,0,0,23.95264
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_847.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_847.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_847.jpg,0,0,0,23.7588
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_24_946.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_24_946.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_24_946.jpg,0,0,0,23.51868
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_042.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_042.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_042.jpg,0,0,0,23.28098
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_142.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_142.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_142.jpg,0.25,0,0,23.01433
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_240.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_240.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_240.jpg,0,0,0,22.77703
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_336.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_336.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_336.jpg,0,0,0,22.54687
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_430.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_430.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_430.jpg,0,0,0,22.31843
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_529.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_529.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_529.jpg,0,0,0,22.09274
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_626.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_626.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_626.jpg,0,0,0,21.9137
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_723.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_723.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_723.jpg,0,0,0,21.6919
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_813.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_813.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_813.jpg,0,0,0,21.4724
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_25_911.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_25_911.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_25_911.jpg,0,0,0,21.25505
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_010.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_010.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_010.jpg,0,0,0,21.03992
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_111.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_111.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_111.jpg,0,0,0,20.82693
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_230.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_230.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_230.jpg,0,0,0,20.57417
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_311.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_311.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_311.jpg,0,0,0,20.40735
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_407.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_407.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_407.jpg,0,0.288087,0,20.45475
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_513.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_513.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_513.jpg,0,0.6008625,0,20.93377
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_604.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_604.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_604.jpg,0,0.8808309,0,21.51808
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_703.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_703.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_703.jpg,0,1,0,22.41018
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_804.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_804.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_804.jpg,0,1,0,23.42764
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_896.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_896.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_896.jpg,0,1,0,24.38764
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_26_993.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_26_993.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_26_993.jpg,0,1,0,25.35145
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_096.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_096.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_096.jpg,0,1,0,26.30265
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_194.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_194.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_194.jpg,0,1,0,27.24471
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_293.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_293.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_293.jpg,0,1,0,28.17723
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_393.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_393.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_393.jpg,0,1,0,29.10039
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_490.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_490.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_490.jpg,0,1,0,30.01426
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_559.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_559.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_559.jpg,0,1,0,30.1894
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_644.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_644.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_644.jpg,0,1,0,30.18991
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_745.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_745.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_745.jpg,0,1,0,30.18995
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_841.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_841.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_841.jpg,0,1,0,30.18993
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_27_943.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_27_943.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_27_943.jpg,0,0.8435749,0,30.13921
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_041.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_041.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_041.jpg,0,0.5502846,0,30.0645
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_142.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_142.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_142.jpg,0,0.2471448,0,29.99059
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_244.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_244.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_244.jpg,0,0,0,29.80188
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_343.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_343.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_343.jpg,0,0,0,29.50274
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_443.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_443.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_443.jpg,0,0,0,29.20471
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_540.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_540.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_540.jpg,0,0,0,28.9097
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_616.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_616.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_616.jpg,0,0,0,28.67583
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_693.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_693.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_693.jpg,0,0,0,28.44384
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_796.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_796.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_796.jpg,0,0,0,28.15647
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_28_904.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_28_904.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_28_904.jpg,0,0,0,27.87199
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_005.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_005.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_005.jpg,0,0,0,27.59037
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_111.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_111.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_111.jpg,0,0,0,27.25615
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_208.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_208.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_208.jpg,0,0,0,27.03559
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_313.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_313.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_313.jpg,0,0,0,26.70806
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_419.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_419.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_419.jpg,0,0,0,26.43813
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_526.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_526.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_526.jpg,0,0,0,26.17092
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_624.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_624.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_624.jpg,0,0,0,25.90639
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_737.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_737.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_737.jpg,0,0,0,25.59246
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_843.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_843.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_843.jpg,0,0,0,25.33374
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_29_953.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_29_953.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_29_953.jpg,0,0,0,25.0267
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_055.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_055.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_055.jpg,0,0,0,24.77367
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_170.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_170.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_170.jpg,0,0,0,24.47338
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_237.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_237.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_237.jpg,0,0,0,24.3246
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_334.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_334.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_334.jpg,0,0,0,24.07862
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_440.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_440.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_440.jpg,0,0,0,23.83511
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_555.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_555.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_555.jpg,0,0.1614546,0,23.63142
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_661.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_661.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_661.jpg,0,0.4791753,0,23.84477
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_776.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_776.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_776.jpg,0,0.8223978,0,24.58919
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_30_892.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_30_892.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_30_892.jpg,0,1,0,25.70851
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_003.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_003.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_003.jpg,0,1,0,26.65607
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_138.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_138.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_138.jpg,0,1,0,27.96736
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_228.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_228.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_228.jpg,0,1,0,28.70832
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_341.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_341.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_341.jpg,0,0.8406853,0,29.72379
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_456.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_456.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_456.jpg,0,0.4928878,0,30.06645
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_574.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_574.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_574.jpg,0,0.1412155,0,29.93952
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_691.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_691.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_691.jpg,0,0,0,29.60109
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_810.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_810.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_810.jpg,0,0,0,29.24277
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_932.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_932.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_932.jpg,0,0,0,28.88866
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_31_999.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_31_999.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_31_999.jpg,0,0,0,28.71321
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_108.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_108.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_108.jpg,0,0,0,28.42313
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_230.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_230.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_230.jpg,-0.15,0,0,28.01324
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_353.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_353.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_353.jpg,0,0,0,27.62531
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_475.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_475.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_475.jpg,0,0,0,27.28938
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_602.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_602.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_602.jpg,0,0,0,26.95886
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_722.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_722.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_722.jpg,0,0,0,26.63256
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_790.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_790.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_790.jpg,0,0,0,26.41725
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_32_917.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_32_917.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_32_917.jpg,0,0,0,26.09754
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_040.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_040.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_040.jpg,-0.3,0,0,25.73167
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_113.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_113.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_113.jpg,0,0,0,25.51794
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_237.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_237.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_237.jpg,0,0,0,25.2077
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_367.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_367.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_367.jpg,0,0,0,24.90266
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_491.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_491.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_491.jpg,0,0,0,24.56376
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_622.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_622.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_622.jpg,0,0,0,24.27587
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_699.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_699.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_699.jpg,0,0,0,24.07685
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_823.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_823.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_823.jpg,0,0,0,23.78187
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_33_954.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_33_954.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_33_954.jpg,0,0,0,23.4224
C:\Users\HP\Documents\IMG\center_2021_01_29_18_07_34_036.jpg,C:\Users\HP\Documents\IMG\left_2021_01_29_18_07_34_036.jpg,C:\Users\HP\Documents\IMG\right_2021_01_29_18_07_34_036.jpg,0,0,0,23.23592
